Group,district,DistName,cntyname,RegnName,Region,Math,Reading,Writing,Total,Above_Crit_Rate,Exnees_Mskd,Crit_Mskd,Part_Rate,Grads_Mskd
All Students,113901,Crockett ISD,Houston County,Huntsville,6,449,432,421,881,15.4,39,6,47,83
All Students,113902,Grapeland ISD,Houston County,Huntsville,6,453,468,454,920,,8,<5,22.9,35
All Students,113903,Lovelady ISD,Houston County,Huntsville,6,523,485,498,1007,,11,<5,36.7,30
All Students,113905,Latexo ISD,Houston County,Huntsville,6,470,445,445,915,,17,<5,50,34
All Students,113906,Kennard ISD,Houston County,Huntsville,6,494,480,478,974,,8,<5,33.3,24
All Students,114901,Big Spring ISD,Howard County,Midland,18,550,533,520,1083,,<5,<5,,236
All Students,114902,Coahoma ISD,Howard County,Midland,18,,,,,,<5,<5,,57
All Students,114904,Forsan ISD,Howard County,Midland,18,582,552,534,1134,,13,<10,36.1,36
All Students,115901,Ft Hancock ISD,Hudspeth County,El Paso,19,436,368,374,804,,28,<5,82.4,34
All Students,115902,Sierra Blanca ISD,Hudspeth County,El Paso,19,398,377,373,774,,12,<5,80,15
All Students,116801,Phoenix Charter School,Hunt County,Richardson,10,418,452,413,870,,11,<5,73.3,15
All Students,116901,Caddo Mills ISD,Hunt County,Richardson,10,529,514,487,1043,33.3,42,14,40.8,103
All Students,116902,Celeste ISD,Hunt County,Richardson,10,578,533,548,1110,,<5,<5,,49
All Students,116903,Commerce ISD,Hunt County,Richardson,10,519,490,472,1008,30.8,39,12,33.6,116
All Students,116905,Greenville ISD,Hunt County,Richardson,10,474,463,445,936,19.2,99,19,35.1,282
All Students,116906,Lone Oak ISD,Hunt County,Richardson,10,488,463,447,952,20,35,7,57.4,61
All Students,116908,Quinlan ISD,Hunt County,Richardson,10,474,471,453,945,,35,<5,24.3,144
All Students,116909,Wolfe City ISD,Hunt County,Richardson,10,480,423,397,903,,7,<5,21.2,33
All Students,116910,Campbell ISD,Hunt County,Richardson,10,,,,,,<5,<5,,19
All Students,116915,Bland ISD,Hunt County,Richardson,10,528,503,490,1031,,9,<5,28.1,32
All Students,116916,Boles ISD,Hunt County,Richardson,10,474,469,435,943,,14,<5,37.8,37
All Students,117901,Borger ISD,Hutchinson County,Amarillo,16,503,486,474,989,,24,<5,15.2,158
All Students,117903,Sanford-Fritch ISD,Hutchinson County,Amarillo,16,490,478,460,968,,<5,<5,,51
All Students,117904,Plemons-Stinnett-Phillips CISD,Hutchinson County,Amarillo,16,,,,,,<5,<5,,42
All Students,118902,Irion County ISD,Irion County,San Angelo,15,545,463,450,1008,,<5,<5,,24
All Students,119901,Bryson ISD,Jack County,Wichita Falls,9,,,,,,<5,<5,,15
All Students,119902,Jacksboro ISD,Jack County,Wichita Falls,9,508,480,448,987,15.2,33,5,56.9,58
All Students,119903,Perrin-Whitt CISD,Jack County,Wichita Falls,9,535,480,483,1015,,11,<5,42.3,26
All Students,120901,Edna ISD,Jackson County,Victoria,3,504,505,470,1009,,20,<5,19.4,103
All Students,120902,Ganado ISD,Jackson County,Victoria,3,490,485,458,975,,<5,<5,,38
All Students,120905,Industrial ISD,Jackson County,Victoria,3,517,500,489,1017,27.3,33,9,43.4,76
All Students,121902,Brookeland ISD,Jasper County,Beaumont,5,573,560,540,1133,,<5,<5,,19
All Students,121903,Buna ISD,Jasper County,Beaumont,5,485,470,438,955,16.1,56,9,55.4,101
All Students,121904,Jasper ISD,Jasper County,Beaumont,5,498,478,476,976,24,25,6,15.6,160
All Students,121905,Kirbyville CISD,Jasper County,Beaumont,5,525,563,495,1088,,8,<10,9,89
All Students,121906,Evadale ISD,Jasper County,Beaumont,5,461,439,425,900,,16,<5,53.3,30
All Students,122901,Ft Davis ISD,Jeff Davis County,Midland,18,470,488,474,958,22.2,36,8,138.5,26
All Students,122902,Valentine ISD,Jeff Davis County,Midland,18,,,,,,<5,<5,,<5
All Students,123503,Texas Academy Of Leadership In The,Jefferson County,Beaumont,5,617,626,605,1242,,23,<25,,<5
All Students,123803,Tekoa Academy Of Accelerated Studi,Jefferson County,Beaumont,5,332,367,358,698,,6,<5,30,20
All Students,123807,Bob Hope School,Jefferson County,Beaumont,5,426,394,398,820,,13,<5,86.7,15
All Students,123905,Nederland ISD,Jefferson County,Beaumont,5,512,487,465,999,25.7,226,58,68.9,328
All Students,123907,Port Arthur ISD,Jefferson County,Beaumont,5,411,400,385,812,,186,<5,43.5,428
All Students,123908,Port Neches-Groves ISD,Jefferson County,Beaumont,5,500,484,450,984,25.7,218,56,69,316
All Students,123910,Beaumont ISD,Jefferson County,Beaumont,5,438,435,422,873,10.3,672,69,55.6,1209
All Students,123913,Sabine Pass ISD,Jefferson County,Beaumont,5,478,492,459,970,26.9,26,7,92.9,28
All Students,123914,Hamshire-Fannett ISD,Jefferson County,Beaumont,5,471,439,423,910,,68,<5,57.6,118
All Students,124901,Jim Hogg County ISD,Jim Hogg County,Edinburg,1,411,363,373,773,,24,<5,34.8,69
All Students,125901,Alice ISD,Jim Wells County,Corpus Christi,2,486,468,462,954,17.9,39,7,14,278
All Students,125902,Ben Bolt-Palito Blanco ISD,Jim Wells County,Corpus Christi,2,455,455,370,910,,<5,<5,,49
All Students,125903,Orange Grove ISD,Jim Wells County,Corpus Christi,2,455,473,488,928,,6,<5,4.4,136
All Students,125905,Premont ISD,Jim Wells County,Corpus Christi,2,,,,,,<5,<5,,37
All Students,126901,Alvarado ISD,Johnson County,Fort Worth,11,458,457,431,915,10.8,111,12,46.8,237
All Students,126902,Burleson ISD,Johnson County,Fort Worth,11,500,484,450,985,,374,<95,54.8,683
All Students,126903,Cleburne ISD,Johnson County,Fort Worth,11,485,474,450,959,17.2,180,31,44.4,405
All Students,126904,Grandview ISD,Johnson County,Fort Worth,11,502,485,476,987,25,32,8,35.6,90
All Students,126905,Joshua ISD,Johnson County,Fort Worth,11,520,491,460,1011,31.1,151,47,49.5,305
All Students,126906,Keene ISD,Johnson County,Fort Worth,11,469,424,406,894,,27,<5,44.3,61
All Students,126907,Rio Vista ISD,Johnson County,Fort Worth,11,469,423,399,892,,24,<5,51.1,47
All Students,126908,Venus ISD,Johnson County,Fort Worth,11,469,453,436,922,,23,<5,20,115
All Students,126911,Godley ISD,Johnson County,Fort Worth,11,487,468,446,955,,40,<5,48.8,82
All Students,127901,Anson ISD,Jones County,Abilene,14,,,,,,<5,<5,,53
All Students,127904,Hawley ISD,Jones County,Abilene,14,516,471,470,987,,17,<5,34.7,49
All Students,127906,Stamford ISD,Jones County,Abilene,14,547,527,520,1073,,6,<5,10.5,57
All Students,128901,Karnes City ISD,Karnes County,Victoria,3,493,448,445,941,,26,<5,40,65
All Students,128902,Kenedy ISD,Karnes County,Victoria,3,469,444,415,913,,8,<5,19,42
All Students,128904,Falls City ISD,Karnes County,San Antonio,20,546,460,487,1006,,11,<5,32.4,34
All Students,129901,Crandall ISD,Kaufman County,Richardson,10,499,482,461,981,23.7,76,18,40,190
All Students,129902,Forney ISD,Kaufman County,Richardson,10,498,475,453,972,20.9,292,61,53.5,546
All Students,129903,Kaufman ISD,Kaufman County,Richardson,10,486,451,435,937,15.1,126,19,55.3,228
All Students,129904,Kemp ISD,Kaufman County,Richardson,10,475,482,454,957,18.4,38,7,45.8,83
All Students,129905,Mabank ISD,Kaufman County,Richardson,10,527,499,468,1026,26.3,76,20,32.2,236
All Students,129906,Terrell ISD,Kaufman County,Richardson,10,453,424,432,877,7.7,65,5,29,224
All Students,129910,Scurry-Rosser ISD,Kaufman County,Richardson,10,500,475,446,974,,26,<10,43.3,60
All Students,130901,Boerne ISD,Kendall County,San Antonio,20,555,539,517,1094,48.2,434,209,76.3,569
All Students,130902,Comfort ISD,Kendall County,Austin,13,503,465,451,968,26.8,41,11,53.2,77
All Students,133901,Center Point ISD,Kerr County,San Antonio,20,448,438,428,886,,29,<5,56.9,51
All Students,133903,Kerrville ISD,Kerr County,San Antonio,20,524,505,481,1030,30.2,179,54,53.4,335
All Students,133904,Ingram ISD,Kerr County,San Antonio,20,501,472,435,973,25.5,51,13,62.2,82
All Students,134901,Junction ISD,Kimble County,San Angelo,15,454,445,421,899,,37,<5,74,50
All Students,135001,Guthrie CSD,King County,Lubbock,17,,,,,,<5,<5,,<5
All Students,136901,Brackett ISD,Kinney County,San Antonio,20,489,447,426,936,,27,<10,71.1,38
All Students,137901,Kingsville ISD,Kleberg County,Corpus Christi,2,452,433,421,885,13,92,12,43.6,211
All Students,137903,Riviera ISD,Kleberg County,Corpus Christi,2,426,394,399,821,,49,<5,86,57
All Students,137904,Santa Gertrudis ISD,Kleberg County,Corpus Christi,2,517,458,462,974,28.6,21,6,37.5,56
All Students,138902,Knox City-O'Brien CISD,Knox County,Wichita Falls,9,,,,,,<5,<5,,12
All Students,138903,Munday CISD,Knox County,Wichita Falls,9,,,,,,<5,<5,,34
All Students,138904,Benjamin ISD,Knox County,Wichita Falls,9,,,,,,<5,<5,,<5
All Students,139905,Chisum ISD,Lamar County,Mt Pleasant,8,503,498,505,1002,,6,<5,10.3,58
All Students,139909,Paris ISD,Lamar County,Mt Pleasant,8,525,536,527,1061,38.7,31,12,18.1,171
All Students,139911,North Lamar ISD,Lamar County,Mt Pleasant,8,514,511,489,1025,34.4,64,22,29.1,220
All Students,139912,Prairiland ISD,Lamar County,Mt Pleasant,8,450,470,443,920,,<5,<5,,90
All Students,140901,Amherst ISD,Lamb County,Lubbock,17,,,,,,<5,<5,,12
All Students,140904,Littlefield ISD,Lamb County,Lubbock,17,496,513,468,1009,,8,<5,9.5,84
All Students,140905,Olton ISD,Lamb County,Lubbock,17,,,,,,<5,<5,,42
All Students,140907,Springlake-Earth ISD,Lamb County,Lubbock,17,,,,,,<5,<5,,30
All Students,140908,Sudan ISD,Lamb County,Lubbock,17,,,,,,<5,<5,,31
All Students,141901,Lampasas ISD,Lampasas County,Waco,12,506,490,455,996,20,115,23,53.2,216
All Students,141902,Lometa ISD,Lampasas County,Waco,12,498,462,424,959,,12,<5,54.5,22
All Students,142901,Cotulla ISD,La Salle County,San Antonio,20,411,375,392,785,,19,<5,30.6,62
All Students,143901,Hallettsville ISD,Lavaca County,Victoria,3,521,471,463,992,,17,<5,23,74
All Students,143902,Moulton ISD,Lavaca County,Victoria,3,480,456,473,936,,8,<5,50,16
All Students,143903,Shiner ISD,Lavaca County,Victoria,3,516,466,491,982,26.7,30,8,68.2,44
All Students,144901,Giddings ISD,Lee County,Austin,13,496,453,452,949,15.8,76,12,51,149
All Students,144902,Lexington ISD,Lee County,Austin,13,496,472,448,968,24.2,33,8,55,60
All Students,144903,Dime Box ISD,Lee County,Austin,13,504,512,440,1016,,5,<5,71.4,7
All Students,145901,Buffalo ISD,Leon County,Huntsville,6,483,446,455,929,,21,<5,38.9,54
All Students,145902,Centerville ISD,Leon County,Huntsville,6,500,471,466,972,,22,<5,40,55
All Students,145906,Normangee ISD,Leon County,Huntsville,6,485,456,421,941,,14,<5,38.9,36
All Students,145907,Oakwood ISD,Leon County,Huntsville,6,442,440,426,882,,<10,<5,,17
All Students,145911,Leon ISD,Leon County,Huntsville,6,534,504,491,1039,,9,<5,19.1,47
All Students,146901,Cleveland ISD,Liberty County,Houston,4,466,451,430,917,13,54,7,34.4,157
All Students,146902,Dayton ISD,Liberty County,Houston,4,482,457,434,938,18.4,114,21,33.9,336
All Students,146904,Hardin ISD,Liberty County,Houston,4,449,433,417,883,,38,<5,50,76
All Students,146905,Hull-Daisetta ISD,Liberty County,Beaumont,5,430,408,393,838,,17,<5,39.5,43
All Students,146906,Liberty ISD,Liberty County,Houston,4,484,476,448,960,23.1,78,18,66.7,117
All Students,146907,Tarkington ISD,Liberty County,Houston,4,512,495,476,1007,26.1,46,12,32.9,140
All Students,147901,Coolidge ISD,Limestone County,Waco,12,,,,,,<5,<5,,20
All Students,147902,Groesbeck ISD,Limestone County,Waco,12,500,469,458,969,13.9,36,5,28.6,126
All Students,147903,Mexia ISD,Limestone County,Waco,12,467,397,450,863,,<5,<5,,129
All Students,148902,Follett ISD,Lipscomb County,Amarillo,16,,,,,,<5,<5,,14
All Students,149901,George West ISD,Live Oak County,Corpus Christi,2,468,462,453,930,,20,<5,22,91
All Students,149902,Three Rivers ISD,Live Oak County,Corpus Christi,2,447,400,400,847,,6,<5,12.8,47
All Students,150901,Llano ISD,Llano County,Austin,13,521,499,491,1020,25.8,62,16,63.9,97
All Students,152504,Texas Tech University High School,Lubbock County,Lubbock,17,536,537,503,1073,42.3,52,22,,<5
All Students,152803,South Plains Academy Charter Distr,Lubbock County,Lubbock,17,410,396,346,806,,<10,<5,,84
All Students,152805,Harmony Science Acad (Lubbock),Lubbock County,Lubbock,17,419,396,386,815,,8,<5,,<10
All Students,152901,Lubbock ISD,Lubbock County,Lubbock,17,488,485,472,973,27.6,786,217,49.8,1579
All Students,152902,New Deal ISD,Lubbock County,Lubbock,17,463,412,433,875,,15,<5,31.3,48
All Students,152903,Slaton ISD,Lubbock County,Lubbock,17,489,506,434,995,,8,<5,10.5,76
All Students,152906,Lubbock-Cooper ISD,Lubbock County,Lubbock,17,506,501,484,1007,21.9,73,16,35.8,204
All Students,152907,Frenship ISD,Lubbock County,Lubbock,17,510,494,480,1003,27,211,57,43.6,484
All Students,152908,Roosevelt ISD,Lubbock County,Lubbock,17,455,414,426,869,,16,<5,26.2,61
All Students,152909,Shallowater ISD,Lubbock County,Lubbock,17,489,483,470,973,,44,<15,41.1,107
All Students,152910,Idalou ISD,Lubbock County,Lubbock,17,532,496,462,1028,,11,<5,16.2,68
All Students,153904,Tahoka ISD,Lynn County,Lubbock,17,507,504,486,1011,,9,<5,31,29
All Students,153905,New Home ISD,Lynn County,Lubbock,17,500,467,480,967,,<5,<5,,15
All Students,153907,Wilson ISD,Lynn County,Lubbock,17,373,383,398,755,,<5,<5,,11
All Students,154901,Madisonville CISD,Madison County,Huntsville,6,464,441,429,906,8.1,74,6,47.4,156
All Students,154903,North Zulch ISD,Madison County,Huntsville,6,438,404,421,841,,8,<5,66.7,12
All Students,155901,Jefferson ISD,Marion County,Mt Pleasant,8,523,573,577,1097,,<5,<5,,82
All Students,156902,Stanton ISD,Martin County,Midland,18,471,443,413,914,,14,<5,29.2,48
All Students,156905,Grady ISD,Martin County,Midland,18,563,560,567,1123,,<5,<5,,23
All Students,157901,Mason ISD,Mason County,San Angelo,15,515,507,485,1022,30,20,6,45.5,44
All Students,158901,Bay City ISD,Matagorda County,Victoria,3,501,465,461,966,22.1,104,23,47.3,220
All Students,158902,Tidehaven ISD,Matagorda County,Victoria,3,527,458,458,984,,12,<5,27.3,44
All Students,158905,Palacios ISD,Matagorda County,Victoria,3,469,439,431,908,14.5,76,11,69.7,109
All Students,158906,Van Vleck ISD,Matagorda County,Victoria,3,467,419,412,886,,22,<5,36.7,60
All Students,159901,Eagle Pass ISD,Maverick County,San Antonio,20,458,422,412,880,9.5,515,49,53.5,963
All Students,160901,Brady ISD,McCulloch County,San Angelo,15,563,549,519,1111,,7,<5,9.9,71
All Students,160905,Lohn ISD,McCulloch County,San Angelo,15,458,403,385,860,,<5,<5,,11
All Students,161802,Rapoport Academy Public School,McLennan County,Waco,12,505,509,501,1014,,22,<5,104.8,21
All Students,161807,Harmony Science Acad (Waco),McLennan County,Waco,12,499,458,466,957,16.9,83,14,103.8,80
All Students,161901,Crawford ISD,McLennan County,Waco,12,508,494,467,1002,29.2,24,7,52.2,46
All Students,161903,Midway ISD,McLennan County,Waco,12,532,519,491,1052,35.5,259,92,49.9,519
All Students,161906,La Vega ISD,McLennan County,Waco,12,420,388,373,808,,55,<5,35,157
All Students,161907,Lorena ISD,McLennan County,Waco,12,518,500,487,1019,28.8,66,19,57.4,115
All Students,161908,Mart ISD,McLennan County,Waco,12,495,443,444,938,,20,<5,45.5,44
All Students,161909,McGregor ISD,McLennan County,Waco,12,484,457,446,941,,22,<5,28.2,78
All Students,161910,Moody ISD,McLennan County,Waco,12,499,462,453,961,,13,<5,30.2,43
All Students,161912,Riesel ISD,McLennan County,Waco,12,537,465,449,1002,,16,<10,36.4,44
All Students,161914,Waco ISD,McLennan County,Waco,12,452,432,421,884,11.5,279,32,36.1,772
All Students,161916,West ISD,McLennan County,Waco,12,507,479,466,986,22.6,53,12,44.2,120
All Students,161918,Axtell ISD,McLennan County,Waco,12,504,514,490,1018,,8,<5,15.1,53
All Students,161919,Bruceville-Eddy ISD,McLennan County,Waco,12,507,486,468,993,,18,<5,27.7,65
All Students,161920,China Spring ISD,McLennan County,Waco,12,535,517,489,1051,30.8,78,24,42.9,182
All Students,161921,Connally ISD,McLennan County,Waco,12,466,437,445,903,13.6,59,8,40.7,145
All Students,161922,Robinson ISD,McLennan County,Waco,12,481,462,448,944,,14,<5,9.1,154
All Students,161923,Bosqueville ISD,McLennan County,Waco,12,491,480,473,971,,14,<5,32.6,43
All Students,161925,Gholson ISD,McLennan County,Waco,12,,,,,,<5,<5,,<5
All Students,162904,McMullen County ISD,McMullen County,Corpus Christi,2,455,409,446,865,,13,<5,76.5,17
All Students,163901,Devine ISD,Medina County,San Antonio,20,444,437,432,881,,62,<5,46.3,134
All Students,163902,D'Hanis School,Medina County,San Antonio,20,491,454,449,945,,15,<5,78.9,19
All Students,163903,Natalia ISD,Medina County,San Antonio,20,424,395,394,819,,36,<5,58.1,62
All Students,163904,Hondo ISD,Medina County,San Antonio,20,578,569,548,1146,64.3,14,9,9.6,146
All Students,163908,Medina Valley ISD,Medina County,San Antonio,20,540,516,482,1056,32.1,28,9,11.8,237
All Students,165901,Midland ISD,Midland County,Midland,18,512,485,462,997,25.9,482,125,38.5,1251
All Students,165902,Greenwood ISD,Midland County,Midland,18,487,466,466,954,15.8,57,9,54.3,105
All Students,166901,Cameron ISD,Milam County,Huntsville,6,478,473,456,952,15.8,38,6,41.8,91
All Students,166903,Milano ISD,Milam County,Huntsville,6,570,473,467,1043,,6,<5,23.1,26
All Students,166904,Rockdale ISD,Milam County,Huntsville,6,504,472,448,976,30,20,6,25,80
All Students,166905,Thorndale ISD,Milam County,Austin,13,508,475,472,983,,20,<10,36.4,55
All Students,166907,Buckholts ISD,Milam County,Huntsville,6,493,473,453,967,,<5,<5,,13
All Students,167901,Goldthwaite ISD,Mills County,Waco,12,507,473,457,980,31.8,22,7,48.9,45
All Students,167904,Priddy ISD,Mills County,Waco,12,547,530,470,1077,,6,<5,66.7,9
All Students,168901,Colorado ISD,Mitchell County,Abilene,14,,,,,,<5,<5,,74
All Students,168902,Loraine ISD,Mitchell County,Abilene,14,,,,,,<5,<5,,6
All Students,168903,Westbrook ISD,Mitchell County,Abilene,14,486,514,499,1000,,7,<5,43.8,16
All Students,169901,Bowie ISD,Montague County,Wichita Falls,9,490,481,460,971,15.8,57,9,60,95
All Students,169902,Nocona ISD,Montague County,Wichita Falls,9,521,484,470,1006,,7,<5,15.2,46
All Students,169906,Gold Burg ISD,Montague County,Wichita Falls,9,460,437,436,897,,7,<5,50,14
All Students,169909,Prairie Valley ISD,Montague County,Wichita Falls,9,,,,,,<5,<5,,10
All Students,169911,Saint Jo ISD,Montague County,Wichita Falls,9,498,499,453,996,,8,<5,53.3,15
All Students,170902,Conroe ISD,Montgomery County,Huntsville,6,540,521,501,1061,40.1,2109,845,63.8,3305
All Students,170903,Montgomery ISD,Montgomery County,Huntsville,6,535,507,486,1042,32.4,250,81,55.6,450
All Students,170904,Willis ISD,Montgomery County,Huntsville,6,485,458,443,943,18,200,36,59.3,337
All Students,170906,Magnolia ISD,Montgomery County,Huntsville,6,515,501,481,1017,29.2,366,107,45.6,802
All Students,170907,Splendora ISD,Montgomery County,Huntsville,6,495,467,449,962,25.6,39,10,17.7,220
All Students,170908,New Caney ISD,Montgomery County,Huntsville,6,489,467,443,955,18.7,225,42,35.7,630
All Students,171901,Dumas ISD,Moore County,Amarillo,16,516,454,446,970,,7,<5,2.7,259
All Students,171902,Sunray ISD,Moore County,Amarillo,16,,,,,,<5,<5,,34
All Students,172902,Daingerfield-Lone Star ISD,Morris County,Mt Pleasant,8,441,428,412,869,,9,<5,10.7,84
All Students,172905,Pewitt CISD,Morris County,Mt Pleasant,8,426,428,418,855,,19,<5,30.2,63
All Students,174901,Chireno ISD,Nacogdoches County,Kilgore,7,438,395,399,833,,8,<5,40,20
All Students,174902,Cushing ISD,Nacogdoches County,Kilgore,7,520,490,477,1010,,9,<5,19.1,47
All Students,174903,Garrison ISD,Nacogdoches County,Kilgore,7,532,508,477,1040,,6,<5,15,40
All Students,174904,Nacogdoches ISD,Nacogdoches County,Kilgore,7,514,488,477,1002,28.1,121,34,33.2,364
All Students,174906,Woden ISD,Nacogdoches County,Kilgore,7,463,473,447,937,,<5,<5,,52
All Students,174908,Central Heights ISD,Nacogdoches County,Kilgore,7,484,506,507,990,,9,<5,19.6,46
All Students,174909,Martinsville ISD,Nacogdoches County,Kilgore,7,493,453,420,947,,<5,<5,,27
All Students,174911,Douglass ISD,Nacogdoches County,Kilgore,7,591,560,538,1151,,12,<10,70.6,17
All Students,175902,Blooming Grove ISD,Navarro County,Waco,12,502,475,442,977,,24,<10,42.9,56
All Students,175903,Corsicana ISD,Navarro County,Waco,12,471,448,433,919,14.3,140,20,44,318
All Students,175904,Dawson ISD,Navarro County,Waco,12,475,461,442,936,,10,<5,34.5,29
All Students,175905,Frost ISD,Navarro County,Waco,12,524,436,448,960,,5,<5,23.8,21
All Students,175907,Kerens ISD,Navarro County,Waco,12,470,363,393,833,,<5,<5,,39
All Students,175910,Mildred ISD,Navarro County,Waco,12,499,491,459,990,,24,<10,44.4,54
All Students,175911,Rice ISD,Navarro County,Waco,12,450,416,394,866,,23,<5,51.1,45
All Students,176901,Burkeville ISD,Newton County,Beaumont,5,,,,,,<5,<5,,18
All Students,176902,Newton ISD,Newton County,Beaumont,5,390,407,383,797,,<5,<5,,69
All Students,176903,Deweyville ISD,Newton County,Beaumont,5,476,464,418,940,,16,<5,35.6,45
All Students,177901,Roscoe Collegiate ISD,Nolan County,Abilene,14,537,567,567,1103,,<5,<5,,28
All Students,177902,Sweetwater ISD,Nolan County,Abilene,14,542,490,473,1032,,6,<5,4.9,122
All Students,177903,Blackwell CISD,Nolan County,Abilene,14,,,,,,<5,<5,,10
All Students,178804,Richard Milburn Alter High School,Nueces County,Corpus Christi,2,403,405,382,808,,32,<5,34,94
All Students,178902,Bishop CISD,Nueces County,Corpus Christi,2,450,432,403,883,,32,<5,36.8,87
All Students,178903,Calallen ISD,Nueces County,Corpus Christi,2,498,476,462,974,24.8,145,36,54.7,265
All Students,178904,Corpus Christi ISD,Nueces County,Corpus Christi,2,467,452,437,918,15.5,1107,172,49,2260
All Students,178908,Port Aransas ISD,Nueces County,Corpus Christi,2,492,503,483,995,23.3,30,7,60,50
All Students,178909,Robstown ISD,Nueces County,Corpus Christi,2,,,,,,<5,<5,,168
All Students,178912,Tuloso-Midway ISD,Nueces County,Corpus Christi,2,499,463,446,963,22.3,112,25,38.2,293
All Students,178913,Banquete ISD,Nueces County,Corpus Christi,2,533,430,410,963,,<5,<5,,56
All Students,178914,Flour Bluff ISD,Nueces County,Corpus Christi,2,519,499,481,1019,32.9,237,78,60.2,394
All Students,178915,West Oso ISD,Nueces County,Corpus Christi,2,405,383,369,788,,95,<5,76.6,124
All Students,179901,Perryton ISD,Ochiltree County,Amarillo,16,,,,,,<5,<5,,140
All Students,180901,Boys Ranch ISD,Oldham County,Amarillo,16,,,,,,<5,<5,,41
All Students,180902,Vega ISD,Oldham County,Amarillo,16,,,,,,<5,<5,,31
All Students,181901,Bridge City ISD,Orange County,Beaumont,5,492,477,455,969,20.5,73,15,46.2,158
All Students,181905,Orangefield ISD,Orange County,Beaumont,5,514,489,476,1004,22.5,71,16,62.8,113
All Students,181906,West Orange-Cove CISD,Orange County,Beaumont,5,405,405,387,809,,96,<5,64.4,149
All Students,181907,Vidor ISD,Orange County,Beaumont,5,487,483,451,970,21.9,169,37,46,367
All Students,181908,Little Cypress-Mauriceville CISD,Orange County,Beaumont,5,500,483,453,983,19.5,123,24,51.3,240
All Students,182901,Gordon ISD,Palo Pinto County,Fort Worth,11,420,440,388,860,,<5,<5,,21
All Students,182902,Graford ISD,Palo Pinto County,Fort Worth,11,473,438,402,912,,6,<5,42.9,14
All Students,182903,Mineral Wells ISD,Palo Pinto County,Fort Worth,11,499,454,436,953,17.6,74,13,31.8,233
All Students,182904,Santo ISD,Palo Pinto County,Fort Worth,11,518,504,502,1022,,18,<5,39.1,46
All Students,182905,Strawn ISD,Palo Pinto County,Fort Worth,11,490,443,433,933,,<5,<5,,10
